Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35303,52,technician,married,tertiary,no,876,no,no,cellular,4,may,601,3,-1,0,unknown,yes
35304,35,management,married,tertiary,no,93,no,no,cellular,4,may,198,2,88,1,other,no
35305,37,blue-collar,married,primary,no,2939,yes,no,cellular,4,may,191,3,-1,0,unknown,no
35306,32,technician,single,secondary,no,945,no,no,cellular,4,may,312,3,-1,0,unknown,no
35307,56,self-employed,married,tertiary,no,349,yes,no,telephone,4,may,186,4,-1,0,unknown,no
35308,30,self-employed,married,tertiary,no,2666,no,no,cellular,4,may,781,3,89,1,success,yes
35309,31,technician,married,secondary,no,4182,yes,no,cellular,4,may,347,2,-1,0,unknown,yes
35310,32,management,married,tertiary,no,141,yes,no,cellular,4,may,78,3,89,9,success,no
35311,28,blue-collar,single,primary,no,551,no,no,cellular,4,may,264,3,-1,0,unknown,no
35312,45,technician,married,secondary,no,280,yes,no,cellular,4,may,562,3,168,2,other,no
35313,34,management,single,tertiary,no,308,yes,no,cellular,4,may,79,4,269,4,failure,no
35314,32,self-employed,divorced,tertiary,no,3271,no,no,cellular,4,may,949,3,-1,0,unknown,yes
35315,31,management,single,tertiary,no,775,yes,no,cellular,4,may,99,2,14,3,failure,no
35316,49,unemployed,married,secondary,no,207,no,no,telephone,4,may,181,2,-1,0,unknown,no
35317,44,self-employed,married,unknown,no,163,yes,no,cellular,4,may,364,3,-1,0,unknown,yes
35318,39,management,single,tertiary,no,1515,yes,no,cellular,4,may,815,6,167,6,failure,yes
35319,58,management,married,unknown,no,3658,no,no,cellular,4,may,55,2,-1,0,unknown,no
35320,24,admin.,single,secondary,no,99,no,no,cellular,4,may,65,3,89,3,failure,no
35321,35,technician,single,secondary,no,538,yes,no,cellular,4,may,313,2,-1,0,unknown,no
35322,53,technician,married,secondary,no,112,no,no,telephone,4,may,104,4,-1,0,unknown,no
35323,45,blue-collar,married,primary,no,803,yes,no,cellular,4,may,742,4,-1,0,unknown,yes
35324,32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20,5,-1,0,unknown,no
35325,28,blue-collar,single,secondary,no,3817,yes,no,cellular,4,may,528,3,-1,0,unknown,no
35326,31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,yes
35327,23,student,single,tertiary,no,82,no,no,cellular,4,may,289,4,-1,0,unknown,no
35328,36,admin.,single,secondary,no,115,no,no,cellular,4,may,134,3,91,1,failure,no
35329,33,self-employed,single,tertiary,no,1049,no,no,cellular,4,may,126,4,-1,0,unknown,no
35330,32,blue-collar,married,primary,yes,-148,yes,no,cellular,4,may,326,3,357,15,other,no
35331,55,technician,single,secondary,no,1199,no,yes,telephone,4,may,159,10,-1,0,unknown,no
35332,34,entrepreneur,married,tertiary,no,1076,yes,no,cellular,4,may,1121,3,88,10,success,no
35333,32,blue-collar,single,secondary,no,400,no,no,cellular,4,may,268,3,-1,0,unknown,yes
35334,26,blue-collar,married,primary,no,104,yes,no,cellular,4,may,230,6,360,2,other,no
35335,32,management,single,tertiary,no,0,no,no,cellular,4,may,417,2,-1,0,unknown,no
35336,39,management,single,tertiary,no,2454,yes,no,cellular,4,may,716,3,263,2,failure,yes
35337,30,management,single,tertiary,no,533,no,no,cellular,4,may,365,4,-1,0,unknown,yes
35338,63,management,married,unknown,no,2352,no,no,telephone,4,may,475,7,-1,0,unknown,yes
35339,33,management,married,secondary,no,11,yes,no,cellular,4,may,104,3,-1,0,unknown,no
35340,56,retired,married,primary,no,9367,no,no,cellular,4,may,617,2,-1,0,unknown,yes
35341,57,retired,married,tertiary,no,1458,no,no,telephone,4,may,89,5,-1,0,unknown,no
35342,30,management,married,tertiary,no,10884,no,no,cellular,4,may,333,2,-1,0,unknown,yes
35343,43,technician,married,secondary,no,4056,no,no,cellular,4,may,13,6,89,2,failure,no
35344,29,blue-collar,single,secondary,no,369,yes,no,cellular,4,may,174,5,346,3,failure,no
35345,38,admin.,married,secondary,no,47,yes,no,cellular,4,may,288,5,-1,0,unknown,yes
35346,40,admin.,married,secondary,no,1313,yes,no,cellular,4,may,171,4,-1,0,unknown,no
35347,31,management,single,tertiary,no,12857,yes,no,telephone,4,may,483,4,87,2,success,yes
35348,36,management,single,tertiary,no,3850,yes,no,cellular,4,may,8,4,-1,0,unknown,no
35349,43,entrepreneur,married,secondary,no,0,no,no,telephone,4,may,6,4,-1,0,unknown,no
35350,24,student,single,unknown,no,782,no,no,cellular,4,may,12,7,91,1,other,no
35351,26,technician,single,secondary,no,237,yes,no,cellular,4,may,1091,3,-1,0,unknown,yes
35352,54,management,married,tertiary,no,1168,no,no,telephone,4,may,150,5,-1,0,unknown,no
35353,37,student,single,unknown,no,444,no,no,cellular,4,may,1063,5,-1,0,unknown,yes
35354,46,management,single,tertiary,no,334,yes,no,telephone,4,may,36,6,90,2,other,no
35355,48,blue-collar,married,secondary,no,3776,no,no,telephone,4,may,254,4,-1,0,unknown,no
35356,51,technician,single,tertiary,no,318,no,no,cellular,4,may,8,3,-1,0,unknown,no
35357,34,management,married,tertiary,no,201,no,no,telephone,4,may,21,5,-1,0,unknown,no
35358,30,unemployed,married,secondary,no,476,no,no,cellular,4,may,99,4,-1,0,unknown,no
35359,36,management,married,tertiary,no,953,yes,yes,telephone,4,may,354,2,335,3,other,no
35360,29,management,single,tertiary,no,9407,no,no,cellular,4,may,267,6,-1,0,unknown,yes
35361,53,management,divorced,tertiary,no,2152,no,no,cellular,4,may,520,2,80,3,success,no
35362,24,student,single,secondary,no,387,no,no,telephone,4,may,340,8,-1,0,unknown,yes
35363,25,unemployed,married,secondary,no,715,no,no,cellular,4,may,254,4,-1,0,unknown,no
35364,34,blue-collar,married,secondary,no,315,no,no,cellular,4,may,76,4,89,3,success,no
35365,39,technician,married,tertiary,no,11766,yes,no,cellular,4,may,15,4,166,1,failure,no
35366,25,student,single,secondary,no,203,no,no,cellular,4,may,108,1,-1,0,unknown,no
35367,35,entrepreneur,married,secondary,no,2971,no,no,cellular,4,may,429,4,164,2,failure,yes
35368,57,technician,married,tertiary,no,1103,no,no,cellular,4,may,399,2,-1,0,unknown,no
35369,32,management,single,tertiary,no,202,no,no,cellular,4,may,16,5,-1,0,unknown,no
35370,31,admin.,single,secondary,no,690,no,no,cellular,4,may,10,4,87,12,failure,no
35371,33,management,married,tertiary,no,0,yes,no,telephone,4,may,33,7,-1,0,unknown,no
35372,26,admin.,single,unknown,no,677,no,no,cellular,4,may,399,1,-1,0,unknown,no
35373,43,technician,married,tertiary,no,2643,no,no,telephone,4,may,331,5,-1,0,unknown,yes
35374,32,management,single,tertiary,no,2360,no,no,cellular,4,may,11,4,90,7,success,no
35375,36,services,single,secondary,no,1227,yes,yes,cellular,4,may,775,5,341,3,failure,yes
35376,41,management,married,secondary,no,1956,no,no,cellular,4,may,114,6,168,11,other,no
35377,25,student,married,tertiary,no,4923,yes,yes,cellular,4,may,78,4,74,14,failure,no
35378,34,blue-collar,married,primary,no,698,yes,no,cellular,4,may,83,5,-1,0,unknown,no
35379,25,technician,single,secondary,no,9154,yes,no,telephone,4,may,40,5,-1,0,unknown,no
35380,27,management,single,tertiary,no,88,no,no,cellular,4,may,143,1,-1,0,unknown,no
35381,41,technician,divorced,secondary,no,4047,yes,no,cellular,4,may,14,5,75,1,success,no
35382,39,blue-collar,married,secondary,no,261,no,no,cellular,4,may,841,4,-1,0,unknown,yes
35383,47,blue-collar,married,secondary,no,668,yes,no,cellular,4,may,230,6,354,2,success,no
35384,30,technician,married,secondary,no,2107,no,no,cellular,4,may,23,5,-1,0,unknown,no
35385,33,management,married,tertiary,no,17946,yes,no,cellular,4,may,15,4,87,6,failure,no
35386,23,student,single,secondary,no,0,no,no,telephone,4,may,526,1,-1,0,unknown,no
35387,32,management,single,secondary,no,388,no,no,telephone,4,may,846,2,-1,0,unknown,no
35388,31,admin.,married,secondary,no,236,yes,yes,telephone,4,may,211,3,-1,0,unknown,no
35389,38,technician,single,tertiary,no,2443,no,no,cellular,4,may,9,8,-1,0,unknown,no
35390,29,management,single,secondary,no,3317,no,yes,telephone,4,may,640,7,-1,0,unknown,yes
35391,50,management,married,tertiary,no,311,no,no,cellular,4,may,124,5,-1,0,unknown,no
35392,59,retired,divorced,secondary,no,514,no,no,cellular,4,may,673,6,90,1,success,yes
35393,31,student,married,secondary,no,200,yes,no,cellular,4,may,362,5,-1,0,unknown,no
35394,32,management,single,tertiary,no,2613,no,no,cellular,4,may,520,2,-1,0,unknown,no
35395,20,student,single,secondary,no,130,no,no,telephone,4,may,75,3,-1,0,unknown,no
35396,60,management,married,tertiary,no,5041,no,no,cellular,4,may,8,7,181,1,success,no
35397,46,management,married,unknown,no,3082,no,no,telephone,4,may,157,3,-1,0,unknown,no
35398,28,blue-collar,married,secondary,no,61,yes,no,cellular,4,may,226,2,319,1,success,yes
35399,35,management,single,tertiary,no,62,yes,no,cellular,5,may,214,4,15,3,success,no
35400,28,blue-collar,single,secondary,no,4229,yes,yes,cellular,5,may,205,2,-1,0,unknown,no
35401,59,blue-collar,married,primary,no,6212,yes,no,cellular,5,may,574,2,-1,0,unknown,no
35402,56,admin.,married,primary,no,2086,yes,no,cellular,5,may,159,8,-1,0,unknown,no
35403,32,blue-collar,divorced,secondary,no,3027,no,no,cellular,5,may,171,2,-1,0,unknown,no
35404,46,admin.,single,secondary,no,148,yes,no,cellular,5,may,85,4,-1,0,unknown,no
35405,34,unemployed,married,secondary,no,156,yes,no,cellular,5,may,136,5,-1,0,unknown,no
35406,55,blue-collar,married,secondary,no,233,yes,no,cellular,5,may,813,2,351,3,failure,no
35407,50,blue-collar,married,primary,no,5872,yes,no,cellular,5,may,762,3,-1,0,unknown,yes
35408,30,admin.,divorced,secondary,no,1320,yes,yes,cellular,5,may,122,3,362,1,failure,no
35409,37,management,single,tertiary,no,808,no,no,cellular,5,may,29,4,349,1,failure,no
35410,28,unemployed,married,secondary,no,431,yes,no,cellular,5,may,29,6,358,3,other,no
35411,48,services,married,secondary,no,288,yes,no,cellular,5,may,142,3,-1,0,unknown,no
35412,27,blue-collar,single,secondary,no,-289,yes,yes,cellular,5,may,94,5,-1,0,unknown,no
35413,38,services,married,secondary,no,859,yes,no,cellular,5,may,35,6,-1,0,unknown,no
35414,33,management,single,tertiary,no,1373,yes,no,cellular,5,may,17,5,349,2,failure,no
35415,40,management,married,primary,no,535,yes,no,telephone,5,may,11,6,-1,0,unknown,no
35416,35,blue-collar,single,secondary,yes,-947,yes,no,cellular,5,may,148,4,362,3,failure,no
35417,35,technician,married,tertiary,no,16,yes,no,cellular,5,may,43,5,-1,0,unknown,no
35418,40,blue-collar,married,secondary,no,195,yes,no,cellular,5,may,99,5,333,5,other,no
35419,29,blue-collar,married,primary,no,6,yes,no,cellular,5,may,39,5,349,2,other,no
35420,46,technician,married,tertiary,no,-582,yes,no,cellular,5,may,245,4,354,9,other,no
35421,42,admin.,divorced,secondary,no,2133,yes,no,cellular,5,may,89,5,-1,0,unknown,no
35422,38,entrepreneur,married,primary,no,1390,yes,no,cellular,5,may,106,4,-1,0,unknown,no
35423,33,blue-collar,married,secondary,no,931,yes,no,cellular,5,may,272,2,336,1,failure,no
35424,46,blue-collar,married,secondary,no,524,yes,no,telephone,5,may,15,7,-1,0,unknown,no
35425,34,management,single,tertiary,no,26575,no,no,cellular,5,may,245,6,168,1,failure,no
35426,35,admin.,single,secondary,no,1537,yes,no,cellular,5,may,84,5,-1,0,unknown,no
35427,32,student,single,tertiary,no,290,yes,no,cellular,5,may,18,6,-1,0,unknown,no
35428,33,admin.,single,secondary,no,346,yes,no,cellular,5,may,24,7,354,2,other,no
35429,47,management,single,secondary,no,-246,yes,no,cellular,5,may,145,1,365,2,failure,no
35430,31,blue-collar,married,secondary,no,113,yes,no,cellular,5,may,337,3,-1,0,unknown,no
35431,34,entrepreneur,married,secondary,no,2,yes,yes,cellular,5,may,184,1,167,6,failure,no
35432,45,management,married,primary,no,4758,yes,no,cellular,5,may,632,5,287,6,success,no
35433,35,technician,single,tertiary,no,174,yes,no,cellular,5,may,105,1,-1,0,unknown,no
35434,24,technician,married,secondary,no,330,yes,yes,cellular,5,may,326,1,-1,0,unknown,no
35435,29,management,single,tertiary,no,1514,yes,no,telephone,5,may,363,1,333,7,other,no
35436,46,entrepreneur,married,secondary,no,212,yes,no,cellular,5,may,332,1,-1,0,unknown,no
35437,28,services,married,secondary,no,0,yes,no,cellular,5,may,334,1,355,6,failure,no
35438,45,blue-collar,married,secondary,no,640,yes,no,cellular,5,may,214,1,1,1,success,no
35439,26,unemployed,married,tertiary,no,0,yes,no,cellular,5,may,319,1,-1,0,unknown,no
35440,27,services,single,secondary,no,-72,yes,no,cellular,5,may,276,1,309,9,failure,no
35441,43,technician,married,secondary,no,994,yes,yes,cellular,5,may,51,1,-1,0,unknown,no
35442,25,admin.,single,secondary,no,0,yes,no,cellular,5,may,461,1,-1,0,unknown,no
35443,25,services,single,secondary,no,443,yes,no,cellular,5,may,133,1,-1,0,unknown,no
35444,26,management,single,tertiary,no,4116,yes,no,cellular,5,may,301,1,-1,0,unknown,no
35445,34,management,married,tertiary,no,1184,yes,no,cellular,5,may,415,1,-1,0,unknown,no
35446,31,management,divorced,tertiary,yes,10,yes,yes,cellular,5,may,167,1,-1,0,unknown,no
35447,51,blue-collar,divorced,secondary,no,734,yes,yes,cellular,5,may,17,1,-1,0,unknown,no
35448,26,technician,single,tertiary,no,3628,no,no,cellular,5,may,151,1,-1,0,unknown,no
35449,31,management,single,tertiary,no,170,yes,yes,cellular,5,may,168,1,265,2,failure,no
35450,30,management,single,tertiary,no,0,yes,no,cellular,5,may,495,1,-1,0,unknown,no
35451,53,entrepreneur,divorced,tertiary,no,321,yes,no,cellular,5,may,123,1,-1,0,unknown,no
35452,41,services,divorced,secondary,no,5766,yes,yes,cellular,5,may,243,1,169,3,failure,no
35453,30,self-employed,single,tertiary,no,0,yes,no,cellular,5,may,57,1,301,1,failure,no
35454,36,blue-collar,married,secondary,no,80,yes,yes,cellular,5,may,234,1,165,4,failure,no
35455,36,blue-collar,single,secondary,no,206,yes,no,cellular,5,may,17,6,-1,0,unknown,no
35456,45,admin.,married,secondary,no,46,yes,no,cellular,5,may,234,1,-1,0,unknown,no
35457,30,services,married,secondary,no,-111,yes,no,cellular,5,may,154,1,-1,0,unknown,no
35458,29,housemaid,single,secondary,no,4537,yes,no,telephone,5,may,29,1,-1,0,unknown,no
35459,40,management,married,tertiary,no,710,yes,no,cellular,5,may,266,1,298,2,failure,no
35460,53,management,divorced,tertiary,no,2894,yes,no,cellular,5,may,163,1,-1,0,unknown,no
35461,47,self-employed,married,primary,no,3363,no,no,cellular,5,may,382,1,-1,0,unknown,no
35462,37,admin.,divorced,secondary,no,0,yes,yes,cellular,5,may,358,1,-1,0,unknown,no
35463,24,admin.,single,secondary,no,-386,yes,no,cellular,5,may,180,1,-1,0,unknown,no
35464,46,admin.,single,tertiary,no,2889,yes,no,cellular,5,may,494,1,-1,0,unknown,yes
35465,30,blue-collar,single,secondary,no,80,yes,yes,cellular,5,may,145,1,337,4,failure,no
35466,32,management,single,tertiary,no,112,yes,no,cellular,5,may,118,1,-1,0,unknown,no
35467,36,blue-collar,married,primary,no,378,yes,no,cellular,5,may,1240,1,-1,0,unknown,yes
35468,44,services,divorced,secondary,no,-368,yes,no,cellular,5,may,895,1,-1,0,unknown,yes
35469,37,services,married,secondary,no,4430,yes,no,cellular,5,may,175,1,-1,0,unknown,no
35470,33,management,married,tertiary,no,0,yes,no,cellular,5,may,301,1,365,1,failure,no
35471,53,technician,married,tertiary,no,431,yes,no,cellular,5,may,55,1,328,1,failure,no
35472,32,admin.,single,secondary,no,12,yes,no,cellular,5,may,242,1,365,2,failure,no
35473,55,management,divorced,tertiary,no,2625,yes,no,cellular,5,may,286,1,252,3,failure,no
35474,35,technician,single,unknown,no,726,yes,no,cellular,5,may,163,1,-1,0,unknown,no
35475,42,management,married,tertiary,no,1272,yes,no,cellular,5,may,117,1,169,1,failure,no
35476,35,student,single,secondary,no,188,yes,no,cellular,5,may,863,1,78,8,success,yes
35477,42,admin.,single,secondary,no,151,yes,no,telephone,5,may,227,3,-1,0,unknown,no
35478,52,admin.,married,primary,no,576,yes,no,cellular,5,may,139,1,286,1,failure,no
35479,43,blue-collar,married,secondary,no,130,no,no,cellular,5,may,156,1,337,3,failure,no
35480,46,admin.,married,secondary,no,3145,yes,no,cellular,5,may,28,1,-1,0,unknown,no
35481,36,blue-collar,single,secondary,no,767,yes,no,cellular,5,may,62,1,355,2,other,no
35482,35,management,single,tertiary,no,1,yes,no,cellular,5,may,80,1,285,1,failure,no
35483,53,self-employed,divorced,tertiary,no,513,yes,no,cellular,5,may,17,3,-1,0,unknown,no
35484,30,blue-collar,married,secondary,no,61,yes,no,cellular,5,may,525,1,-1,0,unknown,yes
35485,35,blue-collar,married,primary,no,147,yes,no,cellular,5,may,358,1,337,3,failure,no
35486,53,technician,divorced,secondary,no,258,yes,yes,cellular,5,may,48,2,-1,0,unknown,no
35487,37,blue-collar,married,secondary,no,288,yes,no,cellular,5,may,159,6,-1,0,unknown,no
35488,29,admin.,single,secondary,no,0,yes,no,cellular,5,may,187,1,365,1,other,no
35489,41,blue-collar,single,secondary,no,537,yes,no,cellular,5,may,233,1,-1,0,unknown,no
35490,35,admin.,married,secondary,no,3854,yes,no,cellular,5,may,131,1,-1,0,unknown,no
35491,48,blue-collar,single,secondary,no,0,yes,no,cellular,5,may,95,1,-1,0,unknown,no
35492,32,technician,married,tertiary,no,52,yes,yes,cellular,5,may,188,1,-1,0,unknown,no
35493,30,management,single,tertiary,no,0,yes,no,cellular,5,may,381,1,342,7,failure,no
35494,52,management,married,tertiary,no,2549,yes,no,cellular,5,may,604,1,-1,0,unknown,no
35495,58,admin.,married,secondary,no,2160,yes,yes,cellular,5,may,1090,1,-1,0,unknown,yes
35496,54,blue-collar,married,primary,no,714,no,no,cellular,5,may,225,1,-1,0,unknown,no
35497,35,admin.,married,secondary,no,561,yes,no,cellular,5,may,168,2,-1,0,unknown,no
35498,38,admin.,divorced,secondary,no,930,yes,no,cellular,5,may,46,1,-1,0,unknown,no
35499,26,management,married,tertiary,no,784,yes,yes,cellular,5,may,247,2,358,2,failure,no
35500,32,self-employed,single,tertiary,no,721,yes,no,cellular,5,may,323,1,-1,0,unknown,no
35501,51,management,married,tertiary,no,630,yes,no,cellular,5,may,138,1,-1,0,unknown,no
35502,31,technician,single,secondary,no,271,yes,no,cellular,5,may,269,1,-1,0,unknown,no
35503,41,unemployed,married,secondary,no,0,yes,yes,cellular,5,may,400,1,-1,0,unknown,yes
35504,23,blue-collar,single,secondary,no,336,yes,no,cellular,5,may,500,1,-1,0,unknown,no
35505,57,retired,divorced,tertiary,no,0,yes,no,cellular,5,may,180,1,-1,0,unknown,no
35506,26,admin.,single,tertiary,no,6,yes,no,cellular,5,may,171,1,-1,0,unknown,no
35507,59,admin.,divorced,primary,no,191,yes,no,cellular,5,may,252,1,-1,0,unknown,no
35508,47,services,single,secondary,no,33,yes,no,cellular,5,may,298,1,-1,0,unknown,no
35509,25,admin.,single,tertiary,no,1141,yes,no,cellular,5,may,718,1,347,1,failure,no
35510,26,student,single,secondary,no,2572,yes,no,cellular,5,may,620,1,-1,0,unknown,no
35511,22,student,single,secondary,no,562,yes,no,cellular,5,may,147,1,-1,0,unknown,no
35512,27,management,single,secondary,no,0,yes,no,cellular,5,may,239,1,-1,0,unknown,no
